 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Mean, Bwd Packet Length Mean,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Fwd IAT Mean, Bwd IAT Mean, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, SYN Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, Down/Up Ratio,Idle Mean, Label
8080,1029578,3,3,0,18,0,6,17.48289105,5.82763035,205915.6,514500,514546.5,92,60,2.913815175,2.913815175,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997080,3,3,0,18,0,6,18.05271392,6.017571308,199416,498250.5,498321,92,60,3.008785654,3.008785654,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029378,3,3,0,18,0,6,17.48628784,5.828762612,205875.6,514475,514308.5,92,60,2.914381306,2.914381306,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1012655,3,3,0,18,0,6,17.77505666,5.925018886,202531,506112.5,505910.5,92,60,2.962509443,2.962509443,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1003671,3,3,0,18,0,6,17.93416369,5.978054562,200734.2,501573,501573.5,92,60,2.989027281,2.989027281,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1000116,3,3,0,18,0,6,17.99791224,5.999304081,200023.2,499735,499845,92,60,2.99965204,2.99965204,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1024402,3,3,0,18,0,6,17.57122692,5.85707564,204880.4,511973.5,512001,92,60,2.92853782,2.92853782,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1045232,3,3,0,18,0,6,17.22105714,5.740352381,209046.4,522302.5,522337,92,60,2.870176191,2.870176191,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1012602,3,3,0,18,0,6,17.77598701,5.925329004,202520.4,506131,505982.5,92,60,2.962664502,2.962664502,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029524,3,3,0,18,0,6,17.48380805,5.827936017,205904.8,514491,514307.5,92,60,2.913968009,2.913968009,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997658,3,3,0,18,0,6,18.04225496,6.014084987,199531.6,498649.5,498635,92,60,3.007042494,3.007042494,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1002204,3,3,0,18,0,6,17.96041524,5.986805082,200440.8,500733,500846.5,92,60,2.993402541,2.993402541,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1000711,3,3,0,18,0,6,17.98721109,5.995737031,200142.2,500018.5,500145,92,60,2.997868515,2.997868515,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1014550,3,3,0,18,0,6,17.741856,5.913951998,202910,506900.5,506993.5,92,60,2.956975999,2.956975999,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029607,3,3,0,18,0,6,17.48239862,5.827466208,205921.4,514505.5,514535.5,92,60,2.913733104,2.913733104,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,999756,3,3,0,18,0,6,18.00439307,6.001464357,199951.2,499617,499646,92,60,3.000732179,3.000732179,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1045058,3,3,0,18,0,6,17.22392441,5.741308138,209011.6,522245.5,521899.5,92,60,2.870654069,2.870654069,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997000,3,3,0,18,0,6,18.05416249,6.018054162,199400,498211,498282.5,92,60,3.009027081,3.009027081,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1001488,3,3,0,18,0,6,17.9732558,5.991085265,200297.6,500520.5,500428.5,92,60,2.995542633,2.995542633,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1003027,3,3,0,18,0,6,17.94567843,5.98189281,200605.4,501215,501206,92,60,2.990946405,2.990946405,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1000275,3,3,0,18,0,6,17.99505136,5.998350454,200055,499846.5,499868.5,92,60,2.999175227,2.999175227,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029630,3,3,0,18,0,6,17.4820081,5.827336033,205926,514502,514541,92,60,2.913668017,2.913668017,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997076,3,3,0,18,0,6,18.05278635,6.017595449,199415.2,498284.5,498168,92,60,3.008797725,3.008797725,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1013917,3,3,0,18,0,6,17.75293244,5.917644146,202783.4,506665,506581.5,92,60,2.958822073,2.958822073,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997090,3,3,0,18,0,6,18.05253287,6.017510957,199418,498300,498366,92,60,3.008755478,3.008755478,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1001534,3,3,0,18,0,6,17.97243029,5.990810097,200306.8,500499.5,500462,92,60,2.995405049,2.995405049,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,993830,3,3,0,18,0,6,18.11174949,6.037249831,198766,496644.5,496633.5,92,60,3.018624916,3.018624916,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1007907,3,3,0,18,0,6,17.85879054,5.952930181,201581.4,503651.5,503741.5,92,60,2.976465091,2.976465091,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029222,3,3,0,18,0,6,17.48893825,5.829646082,205844.4,514415,514242,92,60,2.914823041,2.914823041,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997356,3,3,0,18,0,6,18.04771817,6.015906056,199471.2,498304.5,498371,92,60,3.007953028,3.007953028,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029434,3,3,0,18,0,6,17.4853366,5.828445534,205886.8,514488,514290,92,60,2.914222767,2.914222767,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,994727,3,3,0,18,0,6,18.09541713,6.031805712,198945.4,497145.5,497039.5,92,60,3.015902856,3.015902856,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1002845,3,3,0,18,0,6,17.94893528,5.982978426,200569,501168.5,501108.5,92,60,2.991489213,2.991489213,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1003379,3,3,0,18,0,6,17.93938283,5.979794275,200675.8,501479,501362.5,92,60,2.989897138,2.989897138,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1008976,3,3,0,18,0,6,17.83986933,5.946623111,201795.2,504253,504186,92,60,2.973311555,2.973311555,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029384,3,3,0,18,0,6,17.48618591,5.828728638,205876.8,514484.5,514349.5,92,60,2.914364319,2.914364319,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,996791,3,3,0,18,0,6,18.05794795,6.019315985,199358.2,498168,498051,92,60,3.009657992,3.009657992,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029394,3,3,0,18,0,6,17.48601604,5.828672015,205878.8,514485.5,514293,92,60,2.914336007,2.914336007,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997230,3,3,0,18,0,6,18.0499985,6.016666165,199446,498332.5,498359.5,92,60,3.008333083,3.008333083,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1002296,3,3,0,18,0,6,17.95876667,5.986255557,200459.2,500954.5,500913,92,60,2.993127779,2.993127779,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1093860,3,3,0,18,0,6,16.45548791,5.485162635,218772,546701.5,546746,92,60,2.742581318,2.742581318,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1020972,3,3,0,18,0,6,17.63025822,5.876752742,204194.4,510230,510236,92,60,2.938376371,2.938376371,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1046781,3,3,0,18,0,6,17.19557386,5.731857953,209356.2,523153,522953.5,92,60,2.865928977,2.865928977,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997166,3,3,0,18,0,6,18.05115698,6.017052326,199433.2,498305.5,498270,92,60,3.008526163,3.008526163,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029497,3,3,0,18,0,6,17.48426659,5.828088863,205899.4,514491.5,514307,92,60,2.914044431,2.914044431,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,996999,3,3,0,18,0,6,18.0541806,6.018060199,199399.8,498240,498283,92,60,3.009030099,3.009030099,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1001385,3,3,0,18,0,6,17.97510448,5.991701493,200277,500498.5,500299,92,60,2.995850747,2.995850747,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,999718,3,3,0,18,0,6,18.00507743,6.001692477,199943.6,499619.5,499573,92,60,3.000846239,3.000846239,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1011601,3,3,0,18,0,6,17.79357672,5.931192239,202320.2,505522,505608.5,92,60,2.965596119,2.965596119,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1004303,3,3,0,18,0,6,17.92287786,5.974292619,200860.6,501891.5,501841,92,60,2.987146309,2.987146309,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,998071,3,3,0,18,0,6,18.03478911,6.011596369,199614.2,498645.5,498633.5,92,60,3.005798185,3.005798185,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029531,3,3,0,18,0,6,17.48368917,5.827896392,205906.2,514469,514374.5,92,60,2.913948196,2.913948196,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1001004,3,3,0,18,0,6,17.98194613,5.993982042,200200.8,500113,500164.5,92,60,2.996991021,2.996991021,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1002007,3,3,0,18,0,6,17.96394636,5.98798212,200401.4,500767.5,500765.5,92,60,2.99399106,2.99399106,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1011502,3,3,0,18,0,6,17.79531825,5.93177275,202300.4,505374.5,505462,92,60,2.965886375,2.965886375,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1000671,3,3,0,18,0,6,17.9879301,5.9959767,200134.2,500090,500099.5,92,60,2.99798835,2.99798835,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029339,3,3,0,18,0,6,17.48695036,5.828983454,205867.8,514470,514376.5,92,60,2.914491727,2.914491727,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1013010,3,3,0,18,0,6,17.76882755,5.922942518,202602,506113,506071,92,60,2.961471259,2.961471259,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029477,3,3,0,18,0,6,17.48460626,5.828202087,205895.4,514486,514264.5,92,60,2.914101044,2.914101044,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997174,3,3,0,18,0,6,18.05101216,6.017004053,199434.8,498326,498256,92,60,3.008502027,3.008502027,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1001473,3,3,0,18,0,6,17.973525,5.991174999,200294.6,500542.5,500467,92,60,2.9955875,2.9955875,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1016783,3,3,0,18,0,6,17.70289236,5.900964119,203356.6,508120.5,508065.5,92,60,2.95048206,2.95048206,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1000514,3,3,0,18,0,6,17.99075275,5.996917584,200102.8,500055.5,500001,92,60,2.998458792,2.998458792,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029770,3,3,0,18,0,6,17.47963137,5.826543791,205954,514483.5,514575,92,60,2.913271896,2.913271896,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997064,3,3,0,18,0,6,18.05300362,6.017667873,199412.8,498317,498236,92,60,3.008833936,3.008833936,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029408,3,3,0,18,0,6,17.48577823,5.828592745,205881.6,514424.5,514309,92,60,2.914296372,2.914296372,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997979,3,3,0,18,0,6,18.03645167,6.012150556,199595.8,498654.5,498723,92,60,3.006075278,3.006075278,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1000577,3,3,0,18,0,6,17.98961999,5.996539996,200115.4,500105,499945,92,60,2.998269998,2.998269998,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1016964,3,3,0,18,0,6,17.69974158,5.899913861,203392.8,508277,508041,92,60,2.949956931,2.949956931,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1000199,3,3,0,18,0,6,17.99641871,5.998806238,200039.8,499851.5,499908.5,92,60,2.999403119,2.999403119,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029653,3,3,0,18,0,6,17.48161759,5.827205864,205930.6,514480,514565.5,92,60,2.913602932,2.913602932,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,995753,3,3,0,18,0,6,18.07677205,6.025590684,199150.6,497649.5,497469.5,92,60,3.012795342,3.012795342,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029548,3,3,0,18,0,6,17.48340048,5.827800161,205909.6,514501,514384.5,92,60,2.91390008,2.91390008,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997128,3,3,0,18,0,6,18.0518449,6.017281633,199425.6,498324,498281,92,60,3.008640816,3.008640816,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1002015,3,3,0,18,0,6,17.96380294,5.987934312,200403,500737.5,500609.5,92,60,2.993967156,2.993967156,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1017741,3,3,0,18,0,6,17.68622862,5.895409539,203548.2,508649.5,508599,92,60,2.94770477,2.94770477,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1008804,3,3,0,18,0,6,17.84291101,5.947637004,201760.8,504154,504108,92,60,2.973818502,2.973818502,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029477,3,3,0,18,0,6,17.48460626,5.828202087,205895.4,514479.5,514505,92,60,2.914101044,2.914101044,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997157,3,3,0,18,0,6,18.0513199,6.017106634,199431.4,498333,498347.5,92,60,3.008553317,3.008553317,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1014026,3,3,0,18,0,6,17.75102414,5.917008045,202805.2,506658,506576,92,60,2.958504023,2.958504023,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997066,3,3,0,18,0,6,18.05296741,6.017655802,199413.2,498332,498218,92,60,3.008827901,3.008827901,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1002747,3,3,0,18,0,6,17.95068946,5.983563152,200549.4,501092.5,501146.5,92,60,2.991781576,2.991781576,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1000635,3,3,0,18,0,6,17.98857725,5.996192418,200127,500078.5,500037.5,92,60,2.998096209,2.998096209,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1002485,3,3,0,18,0,6,17.95538088,5.98512696,200497,501001,500956,92,60,2.99256348,2.99256348,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029263,3,3,0,18,0,6,17.48824159,5.829413862,205852.6,514466.5,514389.5,92,60,2.914706931,2.914706931,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997151,3,3,0,18,0,6,18.05142852,6.01714284,199430.2,498323.5,498360,92,60,3.00857142,3.00857142,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1002549,3,3,0,18,0,6,17.95423466,5.984744885,200509.8,500875.5,500863.5,92,60,2.992372443,2.992372443,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,999865,3,3,0,18,0,6,18.00243033,6.000810109,199973,499626,499617,92,60,3.000405055,3.000405055,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1025506,3,3,0,18,0,6,17.55231076,5.850770254,205101.2,512453,512435,92,60,2.925385127,2.925385127,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1025108,3,3,0,18,0,6,17.55912548,5.853041826,205021.6,512241,512298,92,60,2.926520913,2.926520913,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029731,3,3,0,18,0,6,17.4802934,5.826764466,205946.2,514474.5,514600,92,60,2.913382233,2.913382233,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1001208,3,3,0,18,0,6,17.97828224,5.992760745,200241.6,500387.5,500319,92,60,2.996380373,2.996380373,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,991947,3,3,0,18,0,6,18.14613079,6.048710264,198389.4,495648.5,495679.5,92,60,3.024355132,3.024355132,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1002254,3,3,0,18,0,6,17.95951924,5.986506415,200450.8,500848.5,500639,92,60,2.993253207,2.993253207,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1028597,3,3,0,18,0,6,17.49956494,5.833188314,205719.4,513931,514041.5,92,60,2.916594157,2.916594157,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1014432,3,3,0,18,0,6,17.74391975,5.914639917,202886.4,507038.5,507027.5,92,60,2.957319958,2.957319958,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1024980,3,3,0,18,0,6,17.56131827,5.853772757,204996,512267.5,512214.5,92,60,2.926886378,2.926886378,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1013856,3,3,0,18,0,6,17.75400057,5.918000189,202771.2,506677.5,506646.5,92,60,2.959000095,2.959000095,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1003334,3,3,0,18,0,6,17.94018742,5.980062472,200666.8,501386,501444,92,60,2.990031236,2.990031236,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997000,3,3,0,18,0,6,18.05416249,6.018054162,199400,498298,498175.5,92,60,3.009027081,3.009027081,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1002340,3,3,0,18,0,6,17.95797833,5.985992777,200468,500880,500770.5,92,60,2.992996388,2.992996388,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997474,3,3,0,18,0,6,18.04558314,6.015194381,199494.8,498349,498429.5,92,60,3.007597191,3.007597191,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1015739,3,3,0,18,0,6,17.7210878,5.907029266,203147.8,507673,507533,92,60,2.953514633,2.953514633,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1013876,3,3,0,18,0,6,17.75365035,5.917883449,202775.2,506750,506706.5,92,60,2.958941725,2.958941725,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1025021,3,3,0,18,0,6,17.56061583,5.85353861,205004.2,512296.5,512250,92,60,2.926769305,2.926769305,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1004145,3,3,0,18,0,6,17.92569798,5.975232661,200829,501887,501665,92,60,2.98761633,2.98761633,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,999172,3,3,0,18,0,6,18.01491635,6.004972117,199834.4,499314.5,499341.5,92,60,3.002486058,3.002486058,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1001159,3,3,0,18,0,6,17.97916215,5.99305405,200231.8,500395,500267,92,60,2.996527025,2.996527025,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997048,3,3,0,18,0,6,18.05329332,6.017764441,199409.6,498342,498279,92,60,3.00888222,3.00888222,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1027298,3,3,0,18,0,6,17.52169283,5.840564276,205459.6,513471.5,513389,92,60,2.920282138,2.920282138,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1006904,3,3,0,18,0,6,17.87658009,5.95886003,201380.8,503134,503260.5,92,60,2.979430015,2.979430015,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1020080,3,3,0,18,0,6,17.64567485,5.881891616,204016,509777,509829.5,92,60,2.940945808,2.940945808,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1003247,3,3,0,18,0,6,17.94174316,5.980581053,200649.4,501377,501278.5,92,60,2.990290527,2.990290527,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997270,3,3,0,18,0,6,18.04927452,6.01642484,199454,498337,498318.5,92,60,3.00821242,3.00821242,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029384,3,3,0,18,0,6,17.48618591,5.828728638,205876.8,514484.5,514012,92,60,2.914364319,2.914364319,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997309,3,3,0,18,0,6,18.0485687,6.016189566,199461.8,498318.5,498430.5,92,60,3.008094783,3.008094783,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1005504,3,3,0,18,0,6,17.90147031,5.967156769,201100.8,502465.5,502499.5,92,60,2.983578385,2.983578385,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1000555,3,3,0,18,0,6,17.99001554,5.996671847,200111,499999.5,499980,92,60,2.998335924,2.998335924,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997742,3,3,0,18,0,6,18.04073598,6.013578661,199548.4,498643.5,498560,92,60,3.00678933,3.00678933,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029326,3,3,0,18,0,6,17.48717122,5.829057072,205865.2,514489.5,514371,92,60,2.914528536,2.914528536,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997119,3,3,0,18,0,6,18.05200783,6.017335945,199423.8,498302.5,498328.5,92,60,3.008667972,3.008667972,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1045074,3,3,0,18,0,6,17.22366072,5.741220239,209014.8,522289,522116,92,60,2.870610119,2.870610119,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,998068,3,3,0,18,0,6,18.03484332,6.011614439,199613.6,498627.5,498764,92,60,3.00580722,3.00580722,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1002499,3,3,0,18,0,6,17.95513013,5.985043377,200499.8,500879.5,500835,92,60,2.992521688,2.992521688,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1002068,3,3,0,18,0,6,17.96285282,5.987617607,200413.6,500756.5,500844,92,60,2.993808803,2.993808803,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029901,3,3,0,18,0,6,17.47740802,5.825802674,205980.2,514659.5,514647,92,60,2.912901337,2.912901337,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1045315,3,3,0,18,0,6,17.21968976,5.739896586,209063,522311.5,522330.5,92,60,2.869948293,2.869948293,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,996828,3,3,0,18,0,6,18.05727768,6.019092562,199365.6,498138.5,498182,92,60,3.009546281,3.009546281,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1045199,3,3,0,18,0,6,17.22160086,5.740533621,209039.8,522294.5,522175.5,92,60,2.87026681,2.87026681,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997141,3,3,0,18,0,6,18.05160955,6.017203184,199428.2,498314.5,498265.5,92,60,3.008601592,3.008601592,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1023863,3,3,0,18,0,6,17.58047708,5.860159025,204772.6,511547.5,511651,92,60,2.930079513,2.930079513,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,998848,3,3,0,18,0,6,18.02075992,6.006919972,199769.6,499052,499133.5,92,60,3.003459986,3.003459986,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,999875,3,3,0,18,0,6,18.00225028,6.000750094,199975,499725.5,499645.5,92,60,3.000375047,3.000375047,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029369,3,3,0,18,0,6,17.48644072,5.828813574,205873.8,514488,514334.5,92,60,2.914406787,2.914406787,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997095,3,3,0,18,0,6,18.05244235,6.017480782,199419,498328.5,498208,92,60,3.008740391,3.008740391,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1060655,3,3,0,18,0,6,16.9706455,5.656881832,212131,530110,530065.5,92,60,2.828440916,2.828440916,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,996621,3,3,0,18,0,6,18.06102821,6.020342738,199324.2,498043.5,498040.5,92,60,3.010171369,3.010171369,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1010341,3,3,0,18,0,6,17.81576715,5.938589051,202068.2,504984,504840,92,60,2.969294525,2.969294525,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029363,3,3,0,18,0,6,17.48654265,5.828847549,205872.6,514393.5,514364,92,60,2.914423775,2.914423775,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,999637,3,3,0,18,0,6,18.00653637,6.002178791,199927.4,499624.5,499433.5,92,60,3.001089395,3.001089395,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1045088,3,3,0,18,0,6,17.22342999,5.74114333,209017.6,522315.5,522250,92,60,2.870571665,2.870571665,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997171,3,3,0,18,0,6,18.05106647,6.017022156,199434.2,498333,498338.5,92,60,3.008511078,3.008511078,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029753,3,3,0,18,0,6,17.47991994,5.826639981,205950.6,514463,514403,92,60,2.91331999,2.91331999,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,996758,3,3,0,18,0,6,18.05854581,6.019515269,199351.6,498083,498011,92,60,3.009757634,3.009757634,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1011372,3,3,0,18,0,6,17.79760563,5.93253521,202274.4,505404.5,505451.5,92,60,2.966267605,2.966267605,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029907,3,3,0,18,0,6,17.4773062,5.825768734,205981.4,514681.5,514714,92,60,2.912884367,2.912884367,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,999540,3,3,0,18,0,6,18.00828381,6.00276127,199908,499581.5,499524.5,92,60,3.001380635,3.001380635,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029491,3,3,0,18,0,6,17.48436849,5.82812283,205898.2,514488,514515.5,92,60,2.914061415,2.914061415,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997247,3,3,0,18,0,6,18.0496908,6.0165636,199449.4,498349.5,498226.5,92,60,3.0082818,3.0082818,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1044979,3,3,0,18,0,6,17.22522654,5.741742179,208995.8,522285.5,521932,92,60,2.870871089,2.870871089,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,996697,3,3,0,18,0,6,18.05965103,6.019883676,199339.4,498081.5,498063,92,60,3.009941838,3.009941838,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1010617,3,3,0,18,0,6,17.81090166,5.936967219,202123.4,505024,505045.5,92,60,2.96848361,2.96848361,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1013603,3,3,0,18,0,6,17.75843205,5.91947735,202720.6,506512,506544.5,92,60,2.959738675,2.959738675,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1003680,3,3,0,18,0,6,17.93400287,5.978000956,200736,501660,501658,92,60,2.989000478,2.989000478,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029597,3,3,0,18,0,6,17.48256842,5.827522807,205919.4,514490.5,514499.5,92,60,2.913761404,2.913761404,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,997131,3,3,0,18,0,6,18.05179059,6.017263529,199426.2,498306.5,498308.5,92,60,3.008631765,3.008631765,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1044955,3,3,0,18,0,6,17.22562216,5.741874052,208991,522296,522196,92,60,2.870937026,2.870937026,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,996589,3,3,0,18,0,6,18.06160815,6.020536048,199317.8,498050,497970.5,92,60,3.010268024,3.010268024,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1008913,3,3,0,18,0,6,17.84098332,5.946994439,201782.6,504182.5,504244.5,92,60,2.973497219,2.973497219,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1029750,3,3,0,18,0,6,17.47997087,5.826656956,205950,514669.5,514662.5,92,60,2.913328478,2.913328478,0,6,2.571428571,0,1,0,0,1,0,Bot
8080,1000622,3,3,0,18,0,6,17.98881096,5.99627032,200124.4,500030,500025.5,92,60,2.99813516,2.99813516,0,6,2.571428571,0,1,0,0,1,0,Bot
